state,cd_2020,cd_2010,pop,vap,pop_overlap,vap_overlap
NJ,3,12,69022,55279,0.08875327253743166,0.0900441432783307
NJ,4,3,257219,210770,0.3322156969362728,0.35715919739582364
NJ,4,4,495211,362203,0.6395984258375492,0.6137691928374982
NJ,4,6,21823,17156,0.028185877226178005,0.029071609766678132
NJ,5,5,603513,475031,0.7806473477317736,0.7781053797152157
NJ,5,9,150486,119610,0.19465445942467466,0.19592233868471098
NJ,5,11,19094,15856,0.02469819284355181,0.025972281600073383
NJ,6,4,69648,55132,0.08998530994466358,0.09017632241813602
NJ,6,6,693219,547249,0.8956398830480379,0.8951045176485982
NJ,6,12,11126,8999,0.014374807007298516,0.014719159933265726
NJ,7,5,80562,65349,0.10414689829382244,0.10731634419267642
NJ,7,7,558980,438572,0.7226239816325423,0.7202243906604613
NJ,7,10,44869,35955,0.05800460737749211,0.059045420059185005
NJ,7,11,57486,45328,0.07431529251158954,0.07443779169636318
NJ,7,12,31645,23734,0.04090922018455365,0.03897605339131406
NJ,8,8,732679,579977,0.9348471818532119,0.9347351693549427
NJ,8,10,51063,40495,0.0651528181467881,0.06526483064505731
NJ,9,5,63167,50208,0.08209519700144001,0.0837928410259149
NJ,9,8,31961,24836,0.04153821760354338,0.04144915152405239
NJ,9,9,640771,496598,0.832780114265514,0.8287794229562477
NJ,9,11,33537,27550,0.043586471129502646,0.04597858449378497
NJ,10,7,68686,54814,0.08951135344773661,0.09235751426289558
NJ,10,8,19495,14328,0.02540581538397381,0.024141614630546353
NJ,10,10,623858,480474,0.8130095498238078,0.8095629639863993
NJ,10,11,55305,43882,0.07207328134448175,0.07393790712015878
NJ,11,7,40170,29831,0.05202896110456306,0.04904405925862599
NJ,11,8,38222,30732,0.04950587381973137,0.05052536050203124
NJ,11,10,97302,74901,0.1260274327457355,0.12314200269955232
NJ,11,11,596376,472785,0.77243773232997,0.7772885775397904
NJ,12,6,8480,6758,0.010955251415268622,0.011182669014177731
NJ,12,7,91242,69449,0.11787488792829477,0.11491938152791199
NJ,12,12,674336,528121,0.8711698606564366,0.8738979494579103
NM,1,1,526603,426917,0.7485313035258665,0.7595252666861181
NM,1,2,55518,43613,0.07891516172363063,0.07759160552515282
NM,1,3,121394,91554,0.17255353475050283,0.1628831277887291
NM,2,1,167918,123810,0.2372718499144415,0.23107847821542687
NM,2,2,516962,395908,0.7304787460276415,0.7389210738495535
NM,2,3,22823,16074,0.03224940405791695,0.03000044793501956
NM,3,2,141554,102622,0.20041511870242842,0.1896498513249543
NM,3,3,564750,438491,0.7995848812975715,0.8103501486750457
NY,1,1,536079,433080,0.6900977837737636,0.6931797628898816
NY,1,3,240737,191693,0.3099022162262363,0.3068202371101184
NY,2,1,204240,161682,0.2628527450634674,0.2642057013996127
NY,2,2,572773,450273,0.7371472549365325,0.7357942986003873
NY,3,2,124151,99243,0.15989835620919662,0.15973134270704573
NY,3,3,498460,397859,0.6419838312702769,0.6403529949526164
NY,3,4,94052,75004,0.12113281566952631,0.12071873712402142
NY,3,5,19504,16042,0.02511987450366224,0.025819556036258757
NY,3,6,40270,33164,0.0518651223473379,0.053377369180057685
NY,4,2,31232,24927,0.0401868834191791,0.040878744594353034
NY,4,4,657403,515045,0.8458945222982389,0.8446420752436539
NY,4,5,88534,69807,0.11391859428258204,0.11447918016199311
NY,5,5,670719,530799,0.8655566725470029,0.8630583345934529
NY,5,6,48570,39382,0.06267913624872402,0.06403358584503618
NY,5,7,14017,10992,0.018088808993172015,0.017872560449155396
NY,5,8,41593,33848,0.05367538221110106,0.05503551911235551
NY,6,6,626394,513558,0.8067004168764786,0.8082245461627441
NY,6,14,150095,121857,0.19329958312352138,0.19177545383725597
NY,7,6,54013,43959,0.06927967759354674,0.06962820291475737
NY,7,7,377066,291646,0.4836430287428637,0.46194833520501666
NY,7,8,123586,101658,0.15851736128480307,0.1610196740578358
NY,7,12,158821,138516,0.2037114708511782,0.2194003538511006
NY,7,14,66151,55560,0.08484846152760836,0.0880034339712896
NY,8,7,17491,10560,0.022487612592343078,0.017269773154333878
NY,8,8,576611,457736,0.7413301003077888,0.7485792504329709
NY,8,9,117631,91353,0.15123436949573543,0.14939825634165368
NY,8,11,66073,51824,0.08494791760413264,0.08475272007104157
NY,9,8,46411,37575,0.0595295204135295,0.06236379961926133
NY,9,9,557672,443210,0.7153034131575234,0.7356023853427229
NY,9,10,146038,99923,0.1873170606569783,0.1658437245337445
NY,9,11,29509,21805,0.03785000577196875,0.03619009050427128
NY,10,7,353686,283912,0.4556734687567236,0.4479463812384823
NY,10,8,16199,14071,0.02087007831915927,0.022200729558478276
NY,10,9,80539,65028,0.10376290127457057,0.10259889430237548
NY,10,10,219397,172909,0.28266143422363027,0.27280974680029285
NY,10,12,106362,97888,0.1370321174259163,0.15444424810037108
NY,11,7,573,478,7.403052951854316e-4,7.836014190070884e-4
NY,11,10,102778,81031,0.13278725589627974,0.13283683385682718
NY,11,11,670654,528495,0.8664724388085349,0.8663795647241658
NY,12,10,305478,266714,0.39248935833968257,0.3903076493064244
NY,12,12,472797,416596,0.607466957211082,0.6096440586938039
NY,12,13,34,33,4.36844492354579e-5,4.8291999771710544e-5
NY,13,10,30112,27445,0.03877963656969182,0.0434447430990214
NY,13,12,1302,1275,0.0016767762624116216,0.0020182928566679645
NY,13,13,683446,556921,0.880173601720563,0.88159190276735655
NY,13,15,60809,45329,0.07831266339553633,0.07175466423521738
NY,13,16,821,752,0.0010573220517971899,0.0011903970417367132
NY,14,12,72406,63262,0.09329491894064924,0.10319711722763168
NY,14,14,447239,354198,0.57626614164706,0.577790972903049
NY,14,15,212243,158499,0.2734744838924981,0.2585539483965476
NY,14,16,44210,37062,0.0569644555197926,0.06045796147277173
NY,15,13,52868,39804,0.06783505974766507,0.06770493141737427
NY,15,14,86540,67856,0.11103968507533736,0.1154202046592641
NY,15,15,494283,364448,0.6342157228806676,0.6199107337252341
NY,15,16,145670,115796,0.18690953229632995,0.19696413019812758
NY,16,16,579624,447681,0.7483132663890086,0.743699384515711
NY,16,17,194950,154284,0.2516867336109913,0.25630061548428895
NY,17,17,568862,420008,0.7316327213050658,0.717066366642708
NY,17,18,196256,155337,0.25241150112408106,0.26520194423720106
NY,17,19,12406,10386,0.01595577757085312,0.017731689120090963
NY,18,18,552201,421598,0.7109524067021499,0.6968838433260163
NY,18,19,224505,183378,0.2890475932978501,0.3031161566739838
NY,19,19,332726,272221,0.427940105928443,0.42825881072169103
NY,19,22,300959,243483,0.38708254341445597,0.3830481116848057
NY,19,23,143821,119942,0.18497735065710103,0.1886930775935033
NY,20,20,683710,549880,0.8788746661044967,0.8798558641590103
NY,20,21,94228,75086,0.12112533389550324,0.12014413584098975
NY,21,19,129036,103889,0.1665068732668438,0.16750805784557637
NY,21,20,62442,49241,0.08057458523612217,0.07939497229133041
NY,21,21,532236,426526,0.6867924625689875,0.6877199884553928
NY,21,22,51245,40547,0.06612607892804652,0.06537698140770039
NY,22,22,300141,237322,0.3864524494081686,0.38582167684374125
NY,22,24,476516,377786,0.6135475505918314,0.6141783231562588
NY,23,23,446785,352834,0.5756166377860948,0.5714984515309759
NY,23,26,47588,37738,0.06131012580763607,0.0611256527542016
NY,23,27,281812,226812,0.36307323640626915,0.36737589571482254
NY,24,21,78715,61572,0.1013471321137086,0.09963235770042331
NY,24,22,44306,34644,0.05704485848224575,0.056058978109749
NY,24,23,102739,81741,0.13227851116344164,0.13226870250747583
NY,24,24,240750,191106,0.30997042566696753,0.30923701277686444
NY,24,27,310177,248929,0.3993590725736365,0.40280294890548746
NY,25,25,733041,584249,0.9434453520862104,0.9437207131100275
NY,25,27,43942,34842,0.05655464791378962,0.05627928688997256
NY,26,26,694863,553343,0.891778364143185,0.8900611396980171
NY,26,27,84325,68348,0.10822163585681505,0.10993886030198281
NC,1,1,391754,311045,0.5254218420357324,0.5290780745024664
NC,1,2,189449,147538,0.2540896648198294,0.2509576458581391
NC,1,3,164396,129317,0.22048849314443822,0.21996427963939447
NC,2,2,208595,154070,0.2795400210129079,0.2682613419509409
NC,2,4,537613,420258,0.720459978987092,0.731738658049059
NC,3,3,591322,467469,0.7928141239817015,0.7988997523673781
NC,3,7,154530,117672,0.20718587601829855,0.20110024763262188
NC,4,1,347662,276298,0.4666397327366707,0.4665470037266619
NC,4,4,186859,150989,0.25080634012184694,0.2549546704850739
NC,4,6,210512,164932,0.2825539271414823,0.2784983257882641
NC,5,5,619868,494591,0.8296677410028803,0.8293413776103936
NC,5,11,84548,67991,0.11316400937991884,0.11400884691615551
NC,5,13,42712,33784,0.0571682496172008,0.05664977547345087
NC,6,5,91141,70039,0.12212839286479997,0.11968775472887876
NC,6,6,301024,233802,0.403370352900819,0.3995379207458889
NC,6,13,354107,281340,0.47450125423438105,0.4807743245252324
NC,7,7,480195,393371,0.6430362016278279,0.6613822799026853
NC,7,8,47250,35495,0.06327317137186948,0.0596784308582631
NC,7,9,219317,165905,0.29369062700030263,0.27893928923905165
NC,8,8,227850,176733,0.3054744070498425,0.309988827050815
NC,8,9,296041,219222,0.39689685730718643,0.3845143275094847
NC,8,13,221998,174172,0.297628735642971,0.3054968454397003
NC,9,2,57953,39186,0.07807988661150835,0.06896891593874357
NC,9,6,283741,221495,0.3822833176373266,0.3898399947902825
NC,9,8,356736,273017,0.48062924145847563,0.48052076054835796
NC,9,9,43797,34471,0.05900755429268943,0.060670328722615983
NC,10,5,49749,39762,0.06680892665776758,0.06798352474109941
NC,10,10,419654,330653,0.5635617461182898,0.5653376692877305
NC,10,11,98577,78709,0.13238102400335192,0.1345735941061112
NC,10,13,176666,135753,0.23724830322059073,0.2321052118650588
NC,11,10,160082,133199,0.21475409836065573,0.21849261925734917
NC,11,11,585338,476428,0.7852459016393443,0.7815073807426508
NC,12,8,180016,133222,0.24077898453801294,0.23532258776771914
NC,12,9,31796,25120,0.042528489647423895,0.04437182601015677
NC,12,12,535828,407783,0.7166925258145631,0.720305586222124
NC,13,2,454676,336195,0.610000402484672,0.6008396152567635
NC,13,4,150489,116297,0.20189838603646512,0.20784320033169987
NC,13,7,140205,107050,0.18810121147886286,0.19131718441153658
NC,14,9,177777,135722,0.23851735176603492,0.23371090669265712
NC,14,10,197484,153604,0.2649575631052591,0.2645033974714409
NC,14,12,370081,291400,0.496525085128706,0.5017856958359019
ND,1,1,779094,596093,1,1
OH,1,1,546030,417469,0.6946778640210988,0.6875675266153684
OH,1,2,239989,189699,0.3053221359789013,0.3124324733846316
OH,2,2,430053,331597,0.547066051992856,0.5442931593417867
OH,2,6,178193,138603,0.22667750487210409,0.22750707866551767
OH,2,15,177862,139025,0.22625644313503998,0.22819976199269565
OH,3,3,537881,413104,0.6838049834731756,0.6709021931192184
OH,3,12,162382,131625,0.20643529112636663,0.21376578578110383
OH,3,15,86337,71015,0.10975972540045767,0.11533202109967779
OH,4,4,369376,283204,0.4698938026979305,0.47205308522004663
OH,4,5,31696,24407,0.04032139058930089,0.04068233376282001
OH,4,7,100790,77992,0.1282178494919118,0.12999944994591134
OH,4,12,284222,214338,0.3615669572208568,0.357265131071222
OH,5,4,244069,193833,0.31081377076069266,0.31710349588800857
OH,5,5,295400,229545,0.37618209556604326,0.37552698438146714
OH,5,7,120692,93136,0.15369725618841196,0.1523669921686481
OH,5,8,17846,12691,0.02272628868473801,0.02076199855708118
OH,5,9,107251,82056,0.1365805888001141,0.134240529004795
OH,6,6,428478,343313,0.545162373849184,0.5465688303583369
OH,6,7,144304,114054,0.18360128453720526,0.18157879654335768
OH,6,13,203405,162867,0.25879684056776137,0.259291159070502
OH,6,16,9777,7890,0.012439501045849429,0.012561214027803427
OH,7,7,71148,54676,0.09075011575269866,0.08790014533201292
OH,7,9,113277,90788,0.14448615368131848,0.1459557830566023
OH,7,11,37741,30838,0.048139092014147976,0.04957686520134271
OH,7,14,50308,39124,0.0641684491944505,0.06289789461499878
OH,7,16,511525,406598,0.6524561893573844,0.6536693117950433
OH,8,1,222492,171462,0.2825528456317029,0.2836830384471571
OH,8,2,64465,49149,0.08186707474267717,0.08131677955838217
OH,8,8,500478,383803,0.6355800796256199,0.6350001819944607
OH,9,4,69794,54639,0.0885628615623172,0.08889087729287835
OH,9,5,403641,314276,0.5121873227480196,0.5112880790661731
OH,9,9,314638,245760,0.3992498156896633,0.39982104364094845
OH,10,8,81295,62816,0.10335380195023965,0.10197286719144426
OH,10,10,705275,553191,0.8966461980497603,0.8980271328085557
OH,11,9,169754,135181,0.2155967730464027,0.2170079832276769
OH,11,11,560468,441095,0.7118247122057284,0.7080960812674277
OH,11,14,57146,46655,0.07257851474786885,0.0748959355048954
OH,12,6,80655,62622,0.10232899810071899,0.10355690569544791
OH,12,7,154590,114953,0.19613216559903476,0.19009576475374187
OH,12,12,286335,219417,0.36328031332427463,0.36284605373475926
OH,12,15,266613,207719,0.33825852297597164,0.343501275816051
OH,13,7,143946,111619,0.18292027402587005,0.17955944642044183
OH,13,11,94152,72699,0.11964423909024022,0.11694955334951668
OH,13,13,224922,181109,0.2858210292362882,0.291346740086901
OH,13,14,136095,107351,0.17294356698727845,0.17269359278152333
OH,13,16,187818,148849,0.23867089066032304,0.2394506673616172
OH,14,13,272275,221672,0.34592789098014703,0.3520665278552041
OH,14,14,484217,383492,0.6152021507179647,0.6090742037796741
OH,14,16,30594,24467,0.03886995830188823,0.038859268365121796
OH,15,3,271157,201380,0.34421357828165505,0.3355891474289219
OH,15,4,32655,24660,0.04145308584616088,0.04109458921242037
OH,15,8,146239,112955,0.1856394984246431,0.18823354924934885
OH,15,10,25010,19201,0.03174832880148472,0.0319974536686003
OH,15,12,80875,61177,0.10266477776169838,0.10194824348127497
OH,15,15,231822,180706,0.2942807308843579,0.3011370169594337
OK,1,1,758223,571875,0.9594856745870554,0.9583801176450872
OK,1,3,32016,24835,0.04051432541294469,0.04161988235491277
OK,2,1,70429,54137,0.08886581235836534,0.08877974384624215
OK,2,2,722103,555653,0.9111341876416347,0.9112202561537579
OK,3,3,597770,455456,0.7470294777779444,0.7571801913831053
OK,3,4,21541,16011,0.026919654684602272,0.026617745828872382
OK,3,5,180885,130049,0.22605086753745332,0.21620206278802226
OK,4,4,763110,584210,0.9616140690447748,0.9624990938626493
OK,4,5,30462,22762,0.03838593095522524,0.03750090613735065
OK,5,3,155405,114341,0.19852097688595247,0.19194070940558325
OK,5,4,13901,10420,0.01775773044426901,0.017491732554430848
OK,5,5,613508,470949,0.7837212926697785,0.7905675580399859
OR,1,1,575913,451174,0.8154993776629864,0.7985225066414636
OR,1,3,102906,91442,0.145716069888659,0.16184109689899842
OR,1,5,27390,22395,0.03878455244835453,0.039636396459537954
OR,2,2,649114,511380,0.919152828695188,0.9152296664847113
OR,2,4,57095,47365,0.08084717130481203,0.08477033351528873
OR,2,5,0,0,0,0
OR,3,2,23977,18372,0.03395170551493963,0.03264380723593733
OR,3,3,679374,542099,0.9620013338827458,0.9632144164377525
OR,3,5,2858,2331,0.004046960602314612,0.004141776326310141
OR,4,4,644540,530094,0.9126772848792424,0.9120226279142989
OR,4,5,61668,51135,0.08732271512075762,0.08797737208570117
OR,5,2,173982,138139,0.24636049668016125,0.2477967384733501
OR,5,3,79386,63963,0.11241148158689566,0.1147382186274035
OR,5,4,127553,99509,0.18061650304654855,0.17850140545931703
OR,5,5,325288,255858,0.46061151868639455,0.4589636374399294
OR,6,1,285843,224291,0.4047552293079132,0.4112443068889394
OR,6,4,0,0,0,0
OR,6,5,420369,321105,0.5952447706920868,0.5887556931110606
PA,1,1,713873,569370,0.9326101923426137,0.9344075045377114
PA,1,4,51584,39968,0.06738980765738638,0.06559249546228858
PA,2,2,733054,562838,0.9584096539912272,0.9497916775651335
PA,2,3,31811,29753,0.04159034600877279,0.050208322434866545
PA,3,3,720265,593624,0.9416902874236466,0.9432110142762944
PA,3,5,44599,35741,0.058309712576353444,0.05678898572370564
PA,4,1,18773,14725,0.024500156608895384,0.024288018790431923
PA,4,4,624234,492647,0.8146716433493423,0.8125921625161233
PA,4,9,123233,98894,0.16082820004176238,0.1631198186934448
PA,5,4,78766,60496,0.1029380053556096,0.10172506856386655
PA,5,5,686413,534205,0.8970619946443904,0.8982749314361335
PA,6,6,752942,578641,0.9861741615564154,0.9859143170650255
PA,6,9,10556,8267,0.013825838443584659,0.014085682934974477
PA,7,7,695579,550325,0.9059365642920496,0.9043158043493265
PA,7,8,7473,5939,0.009732990709832365,0.009759199676610457
PA,7,9,64749,52290,0.084330444998118,0.08592499597406311
PA,8,7,50203,40386,0.06593390717796101,0.06589469184368407
PA,8,8,703907,566419,0.9244734139377526,0.924181782286131
PA,8,9,7304,6082,0.00959267888428634,0.00992352587018488
PA,9,8,1706,1390,0.002237309563121375,0.00228388154705864
PA,9,9,500393,400208,0.6562333201752603,0.6575738605649238
PA,9,12,260424,207015,0.34152937026161834,0.3401422578880175
PA,10,10,735826,577849,0.9617131953157675,0.9615543977648835
PA,10,11,8748,6771,0.011433500627352572,0.011267104083014812
PA,10,13,20546,16333,0.026853304056879967,0.027178498152101747
PA,11,10,23660,18802,0.03098874529635116,0.03182135899983245
PA,11,11,739843,572059,0.9690112547036488,0.9681786410001676
PA,12,14,111232,89173,0.1454343863833081,0.14162402365773785
PA,12,18,653594,540473,0.8545656136166919,0.8583759763422621
PA,13,12,115494,90317,0.15078096849493192,0.14826604066288548
PA,13,13,562463,446872,0.7343127425023369,0.7335932562319935
PA,13,15,88015,71966,0.11490628900273117,0.11814070310512102
PA,14,13,111804,92007,0.14620960581051232,0.1473453432004497
PA,14,14,578357,471061,0.7563356318892926,0.7543843915500672
PA,14,15,74522,61363,0.09745476230019498,0.09827026524948312
PA,15,12,310864,253577,0.4055428432771761,0.4069035458056731
PA,15,15,455674,369610,0.594457156722824,0.5930964541943269
PA,16,15,56114,45141,0.07334990810673736,0.07396926263422404
PA,16,16,688028,548756,0.8993618450807693,0.8992064129307336
PA,16,17,20876,16370,0.0272882468124933,0.026824324435042367
PA,17,17,716180,575500,0.935939539910533,0.934518735030244
PA,17,18,49019,40325,0.06406046008946692,0.06548126496975602
RI,1,1,546903,439942,0.9979508271505366,0.9981327918505326
RI,1,2,1123,823,0.0020491728494633466,0.0018672081494674033
RI,2,1,7404,5319,0.013477672826033535,0.011903882693379346
RI,2,2,541949,441510,0.9865223271739665,0.9880961173066206
SC,1,1,671287,522544,0.923287147450974,0.9207758888043079
SC,1,6,55775,44960,0.07671285254902609,0.07922411119569202
SC,2,2,711407,548105,0.9705402857567725,0.9709239193012104
SC,2,6,21594,16414,0.0294597142432275,0.02907608069878959
SC,3,3,694955,549165,0.9499812725378856,0.9508115829113102
SC,3,4,4822,3462,0.006591519877082234,0.005994026749772756
SC,3,5,31769,24948,0.04342720758503225,0.043194390338917026
SC,4,3,16923,12246,0.023138545510728394,0.021653104743313636
SC,4,4,714454,553308,0.9768614544892716,0.9783468952566864
SC,5,4,35997,27467,0.049218926254332655,0.04880185207888037
SC,5,5,695368,535360,0.9507810737456673,0.9511981479211197
SC,6,1,139441,112388,0.19034105257410402,0.19129514170798503
SC,6,2,15230,12629,0.020789396452288812,0.021495767738816805
SC,6,5,9164,7098,0.012509128633537404,0.012081475921301899
SC,6,6,568750,455396,0.7763604223400697,0.7751276146318963
SC,7,6,3190,2421,0.004360967834102768,0.004110565903186919
SC,7,7,728299,586549,0.9956390321658972,0.9958894340968131
SD,1,1,886667,669255,1,1
TN,1,1,728569,584810,0.9455893117644311,0.9453506773981316
TN,1,2,41923,33807,0.05441068823556896,0.05464932260186836
TN,2,2,730164,579977,0.9540449607034828,0.9546585067561228
TN,2,3,35171,27546,0.04595503929651721,0.045341493243877186
TN,3,3,689651,545914,0.8980555721946303,0.8992974161717829
TN,3,4,78287,61131,0.1019444278053697,0.10070258382821702
TN,4,4,635963,485897,0.8276920754284792,0.8265916112086447
TN,4,6,57889,44600,0.0753412801601339,0.07587201785544169
TN,4,7,74505,57335,0.09696664441138689,0.09753637093591366
TN,5,4,107671,82705,0.14235115868298306,0.14410620351026368
TN,5,5,334429,260843,0.44214649856685034,0.45449603339855765
TN,5,6,106015,81107,0.14016177139412145,0.14132182876618046
TN,5,7,208261,149262,0.2753405713560451,0.2600759343249982
TN,6,3,15817,11960,0.020056859681869828,0.019326950268654306
TN,6,4,5573,4349,0.00706688240545366,0.0070278350098977906
TN,6,5,203750,162765,0.25836664096737544,0.2630226639195249
TN,6,6,563468,439751,0.7145096169453011,0.710622550801923
TN,7,5,259009,212722,0.3416955690616627,0.36024413457207016
TN,7,6,86886,66511,0.11462366641117346,0.11263619952107896
TN,7,7,412116,311261,0.5436807645271639,0.5271196659068509
TN,8,7,128715,101820,0.16936184210526317,0.17225686608221366
TN,8,8,626599,485542,0.8244723684210526,0.8214294173177193
TN,8,9,4686,3732,0.00616578947368421,0.006313716600066995
TN,9,8,89704,69593,0.11563921657602005,0.11812922872186934
TN,9,9,686019,519533,0.88436078342398,0.8818707712781306
TX,1,1,555174,422805,0.7309681963910705,0.7295351252859957
TX,1,4,204331,156749,0.2690318036089295,0.2704648747140042
TX,2,2,263340,193268,0.34240109842958893,0.345458867858426
TX,2,8,390429,283947,0.5076453195821599,0.5075439759908339
TX,2,18,41090,30209,0.05342622136580774,0.053997386733112523
TX,2,36,74239,52029,0.09652736062244344,0.09299976941762758
TX,3,3,560426,409852,0.7304289572189725,0.7323415158868285
TX,3,4,141864,104412,0.18489786981137976,0.18656793758911883
TX,3,32,64966,45382,0.08467317296964767,0.0810905465240527
TX,4,3,294879,223348,0.38233162402027837,0.38456028705827255
TX,4,4,426913,323327,0.5535231081405224,0.5567039952616101
TX,4,26,49473,34113,0.06414526783919924,0.05873571768011736
TX,5,1,16141,13321,0.021103760263584542,0.023284797846492684
TX,5,4,14148,10501,0.018497986506981853,0.018355503504693317
TX,5,5,477221,354836,0.6239487997489671,0.6202450663357164
TX,5,32,257330,193432,0.3364494534804665,0.3381146323130976
TX,6,5,108334,85268,0.1408162177689909,0.1485419827779936
TX,6,6,358697,262534,0.4662465603142479,0.45735001297834793
TX,6,17,12336,9525,0.01603475236212336,0.016593122695036697
TX,6,24,65772,52182,0.08549268258443397,0.09090418146691914
TX,6,25,83796,63052,0.10892089080224455,0.1098403750307038
TX,6,33,140394,101472,0.18248889616795935,0.17677032505099882
TX,7,2,98941,87140,0.12840708814498147,0.14575489292518395
TX,7,7,262258,203220,0.3403622979626904,0.3399163339483117
TX,7,9,257960,194528,0.3347842902121408,0.3253776429991988
TX,7,18,8179,7585,0.010614826754710418,0.012687065215027774
TX,7,22,143188,105380,0.18583149692547687,0.17626406491227778
TX,8,2,14333,10401,0.01900033803713106,0.018691269680104518
TX,8,7,231040,167313,0.30627489709752037,0.3006722818947531
TX,8,8,312883,236406,0.41476890853775744,0.42483687145416676
TX,8,10,145976,101679,0.19351101271947557,0.18272373904464448
TX,8,36,50123,40664,0.06644484360811555,0.07307583792633113
TX,9,2,4379,3639,0.0057209149805927855,0.006444255156378112
TX,9,7,51091,38627,0.06674749195557571,0.06840402416197235
TX,9,9,505594,375097,0.6605298672523017,0.6642541292640728
TX,9,14,6806,4712,0.008891652742159055,0.008344416129940552
TX,9,18,27980,20034,0.03655428206371001,0.035477935642450976
TX,9,22,133111,95902,0.1739019671115977,0.16983153558861602
TX,9,29,36476,26678,0.04765382389406313,0.04724370405656919
TX,10,8,42723,33746,0.05522878520717096,0.05663287311222358
TX,10,10,286076,217658,0.36981555501548674,0.36527582219701177
TX,10,17,277823,219665,0.3591467545025363,0.36864398957495975
TX,10,21,601,376,7.769234349064847e-4,6.310069427545803e-4
TX,10,25,117248,88360,0.15156858385343683,0.14828663154732635
TX,10,31,49093,36068,0.06346339798646265,0.060529676625723935
TX,11,11,570685,427190,0.7425669785174294,0.7506980847261346
TX,11,25,67519,47208,0.08785473566419008,0.08295829767492537
TX,11,31,130326,94659,0.16957828581838055,0.16634361759894
TX,12,6,32465,22953,0.04245289187033332,0.039644678116925285
TX,12,12,718405,546030,0.939423064349509,0.943109118293239
TX,12,24,9198,6679,0.012027774508650111,0.011536043442815492
TX,12,26,71,52,9.284322571365057e-5,8.981498113885396e-5
TX,12,33,4591,3254,0.006003426045793941,0.005620345165881361
TX,13,13,627197,474895,0.8210448736158219,0.8145586088722473
TX,13,26,136704,108114,0.17895512638417804,0.18544139112775274
TX,14,14,682954,521442,0.8895386851654549,0.8899572977788701
TX,14,36,84808,64476,0.11046131483454508,0.11004270222112993
TX,15,15,527747,380908,0.6875797186607134,0.6900532248305248
TX,15,28,186725,132972,0.24327627246942515,0.24089217714556937
TX,15,34,53071,38118,0.06914400886986136,0.06905459802390589
TX,16,16,702516,528403,0.9376331341992729,0.9397372876533022
TX,16,23,46728,33885,0.06236686580072713,0.06026271234669778
TX,17,1,151048,115061,0.19680880172407053,0.19471337310149342
TX,17,8,106495,89366,0.138758231420508,0.15123069763506367
TX,17,10,2964,2388,0.0038619596969847007,0.004041121969793121
TX,17,17,419644,318248,0.5467774004998137,0.5385590387951094
TX,17,31,87335,65862,0.11379360665862309,0.11145576849854043
TX,18,2,151002,110729,0.19636840305186268,0.19165456518616086
TX,18,18,613019,463449,0.7971918389852439,0.8021576694539015
TX,18,29,4952,3575,0.006439757962893366,0.006187765359937552
TX,19,11,48886,36065,0.06356888731691078,0.06215820741693137
TX,19,13,9090,6829,0.011820177263648469,0.01176981556773116
TX,19,19,711048,537319,0.9246109354194407,0.9260719770153375
TX,20,20,637239,480804,0.8308081631163047,0.8366173655820428
TX,20,21,20470,16571,0.02668801360084797,0.02883417435183574
TX,20,23,102433,72199,0.13354828027238203,0.12562902383852445
TX,20,35,6869,5126,0.0089555430104653,0.008919436227597007
TX,21,20,12096,9555,0.01587534911068646,0.015927734261048147
TX,21,21,602530,478527,0.79078820268369,0.7976819353989102
TX,21,23,4466,3738,0.005861384683227988,0.006231069666959495
TX,21,25,63811,48317,0.08374850381134373,0.08054215973742158
TX,21,28,9476,7706,0.012436740093656161,0.012845538484106439
TX,21,35,69557,52054,0.09128981961739568,0.08677156245155418
TX,22,7,27610,20584,0.036184969280127495,0.03714383672880163
TX,22,9,7284,5993,0.009546226593134685,0.010814371041377195
TX,22,10,54111,41091,0.07091651114512781,0.07414872692495082
TX,22,14,12915,9516,0.01692607309861813,0.017171626035332118
TX,22,22,583279,418525,0.764430738744784,0.7552285399787069
TX,22,27,77825,58461,0.10199548113820797,0.10549289929083133
TX,23,16,54846,39078,0.06968960767670812,0.06721940311344285
TX,23,20,93151,71472,0.11836153310529553,0.12294142943149566
TX,23,21,2105,1727,0.002674700509781399,0.0029706717123935667
TX,23,23,635454,467793,0.8074342697114627,0.8046667240044724
TX,23,28,1448,1280,0.0018398889967522402,0.0022017717381955793
TX,24,5,18485,13291,0.02405754549264283,0.022823358095414723
TX,24,12,65587,49523,0.08535906065598946,0.08504109269123643
TX,24,24,374811,289053,0.48780268778160407,0.49636296197080065
TX,24,26,176455,127866,0.22964967216144389,0.21957200408007665
TX,24,32,132996,102585,0.1730893870889654,0.17615937026695652
TX,24,33,32,24,4.1646819354318125e-5,4.121289551500664e-5
TX,25,6,346565,265390,0.4530764856225855,0.45390408135690624
TX,25,11,160123,125523,0.20933437048560952,0.21468556465640357
TX,25,12,50048,36345,0.0654294921657962,0.062161889434103605
TX,25,13,8472,6649,0.01107574044174843,0.011371974215087491
TX,25,19,20376,15826,0.026638253923638573,0.02706765888524209
TX,25,25,170313,128496,0.22265611211703262,0.21977037129521468
TX,25,33,9018,6454,0.011789545243589158,0.011038460157042363
TX,26,12,27459,20458,0.03557819259827441,0.03569129420631445
TX,26,13,62711,47350,0.0812536522098542,0.08260742891137889
TX,26,24,101220,79792,0.13114915527868223,0.1392061661604381
TX,26,26,580403,425593,0.7520189999131892,0.7424951107218686
